date,ex_rate,hs_300,ind_index,energy_index,finance_index,eua_pr,Nz_pr,oil_BL,oil_Cha,coal_IPE,coal_Cha,ngas_NYX,EPU,PCI,GPR,high_temp,low_temp,AQI,days_from_start,day_of_week,day_of_month,week_of_year,month,year,BD_Index,volume,OT
2016-02-24,6.53 ,3109.55 ,4076.22 ,"2,484.55","3,382.38",4.85,9.27,34.41,25.25,43.85,331.60,1.79 ,128.06,0.0399,103.7496,14.00,2 ,228 ,666 ,3 ,24 ,9,2 ,2016 ,350 ,182846.00 ,23.32
2016-02-25,6.53 ,2918.75 ,3718.13 ,"2,296.33","3,176.04",5.06,9.32,35.29,26.05,43.80,331.00,1.78 ,108.60,0.0399,103.7496,15.00,3 ,165 ,667 ,4 ,25 ,9,2 ,2016 ,330 ,198034.00 ,23.45
2016-02-26,6.54 ,2948.03 ,3714.24 ,"2,368.55","3,204.91",4.98,9.5,35.10,27.62,43.85,333.60,1.71 ,190.08,0.0399,103.7496,18.00,4 ,92 ,670 ,5 ,26 ,9,2 ,2016 ,302 ,202000.00 ,22.71
2016-02-29,6.55 ,2877.47 ,3486.08 ,"2,309.64","3,157.18",4.99,9.6,35.97,27.34,44.30,339.60,1.79 ,144.33,0.0399,103.7496,16.00,3 ,99 ,671 ,1 ,29 ,10,2 ,2016 ,331 ,200000.00 ,22.68
2016-03-01,6.55 ,2930.69 ,3563.93 ,"2,352.93","3,221.23",4.99,9.77,36.81,28.10,44.75,340.80,1.71 ,174.50,0.0399,109.7203,17.00,8 ,114 ,672 ,2 ,1 ,10,3 ,2016 ,306 ,113218.00 ,21.96
2016-03-02,6.55 ,3051.33 ,3760.76 ,"2,477.18","3,368.64",4.95,9.85,36.93,27.89,44.70,340.80,1.74 ,151.28,0.0399,109.7203,19.00,8 ,128 ,673 ,3 ,2 ,10,3 ,2016 ,307 ,171700.00 ,22.06
2016-03-03,6.54 ,3058.42 ,3773.91 ,"2,475.48","3,380.16",4.88,10.05,37.07,27.74,45.95,345.20,1.67 ,154.06,0.0399,109.7203,21.00,11 ,202 ,674 ,4 ,3 ,10,3 ,2016 ,326 ,176380.00 ,22.2
2016-03-04,6.52 ,3093.89 ,3684.68 ,"2,470.88","3,447.71",4.92,10.05,38.72,28.07,46.35,347.40,1.63 ,129.64,0.0399,109.7203,22.00,10 ,109 ,677 ,5 ,4 ,10,3 ,2016 ,300 ,8729.00 ,22.25
2016-03-07,6.52 ,3104.84 ,3759.17 ,"2,514.37","3,436.85",5.09,10,40.84,30.09,46.70,356.80,1.67 ,126.18,0.0399,109.7203,22.00,11 ,192 ,678 ,1 ,7 ,11,3 ,2016 ,313 ,7322.00 ,22.29
2016-03-08,6.51 ,3107.67 ,3780.76 ,"2,515.43","3,439.43",5.01,10.2,39.65,31.49,46.30,364.40,1.71 ,107.14,0.0399,109.7203,11.00,4 ,55 ,679 ,2 ,8 ,11,3 ,2016 ,323 ,16200.00 ,22.2
2016-03-09,6.52 ,3071.91 ,3705.10 ,"2,406.04","3,417.87",5.07,10.4,41.07,31.08,46.55,351.80,1.72 ,114.12,0.0399,109.7203,7.00,2 ,39 ,680 ,3 ,9 ,11,3 ,2016 ,312 ,46000.00 ,22.32
2016-03-10,6.52 ,3013.15 ,3635.11 ,"2,349.63","3,328.66",4.90,10.5,40.05,31.94,46.55,349.40,1.76 ,116.92,0.0399,109.7203,8.00,1 ,54 ,681 ,4 ,10 ,11,3 ,2016 ,303 ,59414.00 ,22.12
2016-03-11,6.50 ,3018.28 ,3627.27 ,"2,354.06","3,334.30",4.98,10.6,40.39,31.96,46.40,356.00,1.81 ,174.97,0.0399,109.7203,12.00,3 ,80 ,684 ,5 ,11 ,11,3 ,2016 ,299 ,28723.00 ,22.05
2016-03-14,6.50 ,3065.69 ,3761.70 ,"2,405.32","3,366.68",4.85,10.85,39.53,31.36,45.90,363.40,1.81 ,124.33,0.0399,109.7203,16.00,7 ,144 ,685 ,1 ,14 ,12,3 ,2016 ,297 ,49294.00 ,21.68
2016-03-15,6.51 ,3074.78 ,3745.45 ,"2,377.78","3,378.41",4.85,10.8,38.74,29.94,45.90,356.40,1.82 ,75.11,0.0399,109.7203,13.00,7 ,149 ,686 ,2 ,15 ,12,3 ,2016 ,332 ,17927.00 ,21.98
2016-03-16,6.52 ,3090.03 ,3714.67 ,"2,368.50","3,423.28",4.95,11,40.33,30.12,45.95,361.40,1.85 ,130.83,0.0399,109.7203,16.00,11 ,142 ,687 ,3 ,16 ,12,3 ,2016 ,306 ,237634.00 ,22
2016-03-17,6.49 ,3124.20 ,3827.99 ,"2,420.67","3,439.22",4.99,11.25,41.54,32.21,46.40,361.00,1.87 ,310.60,0.0399,109.7203,15.00,9 ,186 ,688 ,4 ,17 ,12,3 ,2016 ,305 ,1510.00 ,22.05
2016-03-18,6.47 ,3171.96 ,3953.05 ,"2,475.10","3,492.75",4.93,11.25,41.20,32.59,46.60,364.20,1.94 ,331.97,0.0399,109.7203,20.00,10 ,166 ,691 ,5 ,18 ,12,3 ,2016 ,302 ,30520.00 ,22.07
2016-03-21,6.49 ,3249.44 ,4063.15 ,"2,520.09","3,612.84",4.86,11.25,41.54,31.85,46.55,355.20,1.89 ,212.87,0.0399,109.7203,19.00,10 ,93 ,692 ,1 ,21 ,13,3 ,2016 ,373 ,78500.00 ,22.1
2016-03-22,6.49 ,3225.79 ,4057.31 ,"2,498.81","3,566.62",4.81,11.1,41.79,32.38,46.30,351.80,1.81 ,147.57,0.0399,109.7203,18.00,11 ,113 ,693 ,2 ,22 ,13,3 ,2016 ,337 ,147300.00 ,22.05
2016-03-23,6.50 ,3236.09 ,4084.89 ,"2,511.94","3,585.76",4.79,11,40.47,32.38,46.25,357.40,1.86 ,153.89,0.0399,109.7203,16.00,8 ,109 ,694 ,3 ,23 ,13,3 ,2016 ,378 ,40100.00 ,22.05
2016-03-24,6.51 ,3181.85 ,4017.83 ,"2,444.58","3,508.91",4.84,11,40.44,31.41,46.25,353.60,1.79 ,139.20,0.0399,109.7203,14.00,4 ,71 ,695 ,4 ,24 ,13,3 ,2016 ,394 ,49520.00 ,21.92
2016-03-25,6.52 ,3197.82 ,4052.83 ,"2,453.75","3,534.14",4.84,11.1,40.33,31.58,46.26,355.60,1.80 ,207.82,0.0399,109.7203,16.00,4 ,70 ,699 ,5 ,25 ,13,3 ,2016 ,307 ,21355.00 ,21.73
2016-03-28,6.52 ,3169.73 ,4029.06 ,"2,437.82","3,481.86",4.84,11.05,40.27,31.61,43.81,353.40,1.81 ,135.49,0.0399,109.7203,22.00,9 ,82 ,700 ,1 ,28 ,14,3 ,2016 ,352 ,50600.00 ,21.9
2016-03-29,6.51 ,3135.41 ,3944.97 ,"2,409.88","3,458.84",4.77,11,39.14,30.82,43.92,354.00,1.85 ,97.75,0.0399,109.7203,17.00,11 ,88 ,701 ,2 ,29 ,14,3 ,2016 ,330 ,21103.00 ,21.53
2016-03-30,6.48 ,3216.28 ,4095.95 ,"2,492.11","3,552.06",4.95,11.15,39.26,30.78,44.60,355.40,1.89 ,96.62,0.0399,109.7203,15.00,8 ,105 ,702 ,3 ,30 ,14,3 ,2016 ,328 ,55114.00 ,22.07
2016-03-31,6.47 ,3218.09 ,4121.70 ,"2,490.97","3,546.71",5.20,11.15,39.60,29.98,44.95,357.20,1.99 ,134.88,0.0399,109.7203,21.00,13 ,82 ,705 ,4 ,31 ,14,3 ,2016 ,333 ,25171.00 ,21.95
2016-04-01,6.46 ,3221.89 ,4108.57 ,"2,527.50","3,551.74",5.16,11.1,38.67,30.47,44.60,358.20,1.96 ,115.11,0.0136,85.2215,25.00,15 ,87 ,706 ,5 ,1 ,14,4 ,2016 ,279 ,55366.00 ,21.95
2016-04-05,6.47 ,3264.49 ,4224.66 ,"2,569.57","3,591.62",5.23,11.68,37.87,28.07,44.33,356.60,2.00 ,139.11,0.0136,85.2215,17.00,14 ,72 ,707 ,2 ,5 ,15,4 ,2016 ,320 ,2543.00 ,21.76
2016-04-06,6.48 ,3257.53 ,4250.14 ,"2,583.99","3,569.67",5.30,11.88,39.84,29.28,44.12,358.20,1.94 ,161.05,0.0136,85.2215,15.00,12 ,42 ,708 ,3 ,6 ,15,4 ,2016 ,334 ,55113.00 ,21.77
2016-04-07,6.47 ,3209.29 ,4172.14 ,"2,560.12","3,517.82",5.27,11.8,39.43,30.66,43.95,359.80,1.90 ,93.56,0.0136,85.2215,23.00,12 ,64 ,709 ,4 ,7 ,15,4 ,2016 ,420 ,36943.00 ,21.77
2016-04-08,6.48 ,3185.73 ,4128.34 ,"2,536.34","3,492.40",5.41,12,41.94,31.22,44.35,361.80,2.02 ,115.52,0.0136,85.2215,24.00,14 ,106 ,712 ,5 ,8 ,15,4 ,2016 ,338 ,10856.00 ,21.75
2016-04-11,6.47 ,3230.10 ,4211.86 ,"2,587.22","3,546.68",5.57,12.65,42.83,33.16,44.62,364.40,1.99 ,125.72,0.0136,85.2215,26.00,14 ,111 ,713 ,1 ,11 ,16,4 ,2016 ,335 ,540.00 ,21.63
2016-04-12,6.46 ,3218.45 ,4176.42 ,"2,610.27","3,535.59",5.58,12.85,44.69,34.60,44.58,367.00,1.93 ,190.94,0.0136,85.2215,26.00,15 ,82 ,714 ,2 ,12 ,16,4 ,2016 ,331 ,5899.00 ,21.55
2016-04-13,6.47 ,3261.38 ,4241.72 ,"2,686.00","3,586.15",5.53,13.5,44.18,35.29,44.58,373.40,2.02 ,96.00,0.0136,85.2215,27.00,16 ,105 ,715 ,3 ,13 ,16,4 ,2016 ,324 ,19608.00 ,21.3
2016-04-14,6.49 ,3275.83 ,4288.08 ,"2,693.87","3,605.52",5.60,13.4,43.84,34.73,46.03,386.80,2.04 ,108.28,0.0136,85.2215,25.00,17 ,94 ,716 ,4 ,14 ,16,4 ,2016 ,326 ,98861.00 ,20.01
2016-04-15,6.48 ,3272.21 ,4284.93 ,"2,682.96","3,613.32",5.47,13.45,43.10,34.68,46.23,382.40,1.96 ,180.03,0.0136,85.2215,23.00,16 ,59 ,719 ,5 ,15 ,16,4 ,2016 ,280 ,1022.00 ,21
2016-04-18,6.48 ,3228.45 ,4211.17 ,"2,643.36","3,566.89",5.46,13.25,42.91,32.43,46.05,380.00,1.91 ,153.23,0.0136,85.2215,23.00,14 ,62 ,720 ,1 ,18 ,17,4 ,2016 ,306 ,75631.00 ,20.9
2016-04-19,6.47 ,3238.30 ,4227.54 ,"2,637.97","3,581.70",5.56,13.32,44.03,34.49,47.25,383.80,1.94 ,131.33,0.0136,85.2215,26.00,16 ,71 ,721 ,2 ,19 ,17,4 ,2016 ,310 ,200.00 ,20.9
2016-04-20,6.47 ,3181.03 ,4033.21 ,"2,547.75","3,540.28",5.54,13.32,45.80,34.17,46.45,390.00,2.09 ,161.55,0.0136,85.2215,20.00,15 ,44 ,722 ,3 ,20 ,17,4 ,2016 ,324 ,709.00 ,20.01
2016-04-21,6.48 ,3160.60 ,3975.46 ,"2,574.09","3,519.16",5.74,13.18,44.53,36.64,46.10,400.20,2.07 ,137.12,0.0136,85.2215,25.00,16 ,80 ,723 ,4 ,21 ,17,4 ,2016 ,330 ,32057.00 ,20
2016-04-22,6.49 ,3174.90 ,4006.71 ,"2,574.86","3,543.42",5.96,13,45.11,35.78,46.20,396.80,2.06 ,135.16,0.0136,85.2215,23.00,16 ,74 ,727 ,5 ,22 ,17,4 ,2016 ,363 ,17399.00 ,18.25
2016-04-25,6.50 ,3162.03 ,3985.89 ,"2,592.95","3,520.74",5.89,#N/A,44.48,35.37,46.03,399.20,2.14 ,142.21,0.0136,85.2215,20.00,15 ,60 ,728 ,1 ,25 ,18,4 ,2016 ,365 ,22603.00 ,18.99
2016-04-26,6.49 ,3179.16 ,4038.43 ,"2,600.99","3,543.66",6.61,13.45,45.74,35.26,46.37,394.60,2.07 ,99.20,0.0136,85.2215,20.00,15 ,64 ,729 ,2 ,26 ,18,4 ,2016 ,329 ,96012.00 ,18.49
2016-04-27,6.49 ,3165.92 ,4020.13 ,"2,582.61","3,530.33",6.83,13.7,47.18,37.11,46.10,387.20,2.04 ,112.22,0.0136,85.2215,24.00,14 ,80 ,730 ,3 ,27 ,18,4 ,2016 ,388 ,701.00 ,18.4
2016-04-28,6.48 ,3160.58 ,3998.91 ,"2,586.34","3,527.74",6.33,14.3,48.14,37.57,45.93,391.40,2.03 ,80.23,0.0136,85.2215,25.00,14 ,95 ,733 ,4 ,28 ,18,4 ,2016 ,339 ,63207.00 ,17.14
2016-04-29,6.49 ,3156.75 ,3992.21 ,"2,581.71","3,511.10",6.17,14.5,48.13,38.79,45.92,395.40,2.06 ,183.80,0.0136,85.2215,26.00,16 ,103 ,734 ,5 ,29 ,18,4 ,2016 ,259 ,86474.00 ,15.66
2016-05-03,6.47 ,3213.54 ,4109.31 ,"2,607.89","3,555.48",5.98,14.5,44.97,39.06,45.45,389.00,2.05 ,126.51,0.0136,88.3324,28.00,17 ,83 ,735 ,2 ,3 ,19,5 ,2016 ,280 ,109042.00 ,16.6
2016-05-04,6.50 ,3209.46 ,4119.14 ,"2,585.66","3,550.71",6.12,14.57,44.62,38.85,45.80,387.20,2.08 ,216.90,0.0136,88.3324,29.00,21 ,87 ,736 ,3 ,4 ,19,5 ,2016 ,300 ,254733.00 ,16.63
2016-05-05,6.51 ,3213.92 ,4146.43 ,"2,589.99","3,556.98",6.19,14.5,45.01,39.45,46.40,384.40,2.15 ,103.57,0.0136,88.3324,27.00,22 ,55 ,737 ,4 ,5 ,19,5 ,2016 ,310 ,81288.00 ,18
2016-05-06,6.50 ,3130.35 ,3979.04 ,"2,482.23","3,468.06",5.85,14.5,45.37,39.80,47.25,377.60,2.08 ,106.78,0.0136,88.3324,29.00,22 ,71 ,740 ,5 ,6 ,19,5 ,2016 ,288 ,8327.00 ,17.4
2016-05-09,6.51 ,3065.62 ,3815.74 ,"2,363.34","3,395.08",5.69,14.45,43.63,41.21,47.20,374.60,2.09 ,98.64,0.0136,88.3324,22.00,16 ,63 ,741 ,1 ,9 ,20,5 ,2016 ,335 ,72204.00 ,17.25
2016-05-10,6.52 ,3069.11 ,3818.99 ,"2,354.22","3,386.52",5.89,14.25,45.52,39.75,47.35,372.80,2.10 ,184.81,0.0136,88.3324,26.00,16 ,69 ,742 ,2 ,10 ,20,5 ,2016 ,314 ,52338.00 ,17.28
2016-05-11,6.51 ,3082.81 ,3792.68 ,"2,351.58","3,386.22",6.01,14.25,47.60,40.64,47.85,379.80,2.16 ,94.06,0.0136,88.3324,28.00,18 ,88 ,743 ,3 ,11 ,20,5 ,2016 ,284 ,81723.00 ,17.43
2016-05-12,6.51 ,3090.14 ,3776.43 ,"2,350.02","3,397.70",5.80,14.3,48.08,43.39,47.90,379.00,2.17 ,99.94,0.0136,88.3324,31.00,19 ,106 ,744 ,4 ,12 ,20,5 ,2016 ,267 ,20163.00 ,17.18
2016-05-13,6.52 ,3074.94 ,3767.06 ,"2,335.14","3,385.84",5.84,14.3,47.83,43.33,47.90,371.20,2.13 ,177.10,0.0136,88.3324,28.00,18 ,75 ,747 ,5 ,13 ,20,5 ,2016 ,289 ,14202.00 ,17.24
2016-05-16,6.52 ,3095.31 ,3828.95 ,"2,356.21","3,399.50",6.10,14.3,48.97,44.34,48.20,371.80,2.09 ,160.51,0.0136,88.3324,25.00,14 ,100 ,748 ,1 ,16 ,21,5 ,2016 ,333 ,139111.00 ,17.15
2016-05-17,6.52 ,3086.02 ,3813.23 ,"2,389.05","3,392.21",6.04,14.25,49.28,44.67,48.25,381.20,2.03 ,121.72,0.0136,88.3324,27.00,16 ,94 ,749 ,2 ,17 ,21,5 ,2016 ,318 ,8812.00 ,16.97
2016-05-18,6.54 ,3068.04 ,3701.96 ,"2,335.02","3,398.86",6.05,14.05,48.93,44.62,48.05,387.60,2.06 ,105.36,0.0136,88.3324,27.00,19 ,84 ,750 ,3 ,18 ,21,5 ,2016 ,340 ,19899.00 ,16.31
2016-05-19,6.54 ,3062.50 ,3714.73 ,"2,328.97","3,386.33",5.98,14,48.81,43.50,47.85,391.00,2.01 ,151.88,0.0136,88.3324,25.00,18 ,122 ,751 ,4 ,19 ,21,5 ,2016 ,366 ,28724.00 ,15.78
2016-05-20,6.54 ,3078.22 ,3762.15 ,"2,344.74","3,404.79",5.95,14,48.72,44.57,48.00,394.20,2.04 ,140.35,0.0136,88.3324,21.00,17 ,68 ,754 ,5 ,20 ,21,5 ,2016 ,328 ,26905.00 ,14.66
2016-05-23,6.55 ,3087.22 ,3821.30 ,"2,354.78","3,409.40",5.72,14.08,48.35,43.46,47.80,391.00,2.05 ,127.79,0.0136,88.3324,24.00,16 ,73 ,755 ,1 ,23 ,22,5 ,2016 ,270 ,127204.00 ,15.73
2016-05-24,6.56 ,3063.56 ,3778.15 ,"2,334.87","3,375.82",5.78,14.1,48.61,43.46,47.90,388.40,2.06 ,139.86,0.0136,88.3324,27.00,18 ,88 ,756 ,2 ,24 ,22,5 ,2016 ,292 ,90762.00 ,15.64
2016-05-25,6.56 ,3059.23 ,3765.14 ,"2,339.16","3,385.27",5.85,14.2,49.74,44.80,48.05,379.00,1.98 ,79.01,0.0136,88.3324,27.00,18 ,72 ,757 ,3 ,25 ,22,5 ,2016 ,275 ,2253.00 ,15.5
2016-05-26,6.56 ,3064.21 ,3773.46 ,"2,358.49","3,392.97",6.01,14.9,49.59,45.64,48.20,390.00,1.97 ,202.66,0.0136,88.3324,22.00,17 ,49 ,758 ,4 ,26 ,22,5 ,2016 ,318 ,27051.00 ,15.39
2016-05-27,6.56 ,3062.50 ,3771.35 ,"2,346.67","3,391.85",6.02,15.15,49.32,44.73,48.20,394.80,1.92 ,161.08,0.0136,88.3324,19.00,16 ,48 ,761 ,5 ,27 ,22,5 ,2016 ,312 ,50092.00 ,15.33
2016-05-30,6.58 ,3066.71 ,3757.81 ,"2,333.84","3,407.30",6.10,15.2,49.76,44.40,50.90,398.00,2.11 ,97.78,0.0136,88.3324,28.00,23 ,93 ,762 ,1 ,30 ,23,5 ,2016 ,301 ,25466.00 ,15.5
2016-05-31,6.58 ,3169.56 ,3912.83 ,"2,409.60","3,533.87",6.08,15.15,49.69,44.58,51.15,406.20,2.17 ,206.17,0.0136,88.3324,32.00,24 ,71 ,763 ,2 ,31 ,23,5 ,2016 ,261 ,33019.00 ,15.58
2016-06-01,6.58 ,3160.55 ,3933.74 ,"2,424.45","3,507.55",5.95,15.55,49.72,44.93,50.75,405.20,2.29 ,142.15,0.0136,90.1681,25.00,19 ,38 ,768 ,3 ,1 ,23,6 ,2016 ,264 ,20812.00 ,16.28
2016-06-02,6.58 ,3167.10 ,3967.36 ,"2,434.24","3,513.10",6.01,15.75,50.04,45.13,51.10,409.20,2.38 ,108.22,0.0136,90.1681,21.00,18 ,33 ,769 ,4 ,2 ,23,6 ,2016 ,316 ,50839.00 ,16.61
2016-06-03,6.59 ,3189.33 ,3977.29 ,"2,425.66","3,523.85",5.93,16.2,49.64,45.27,51.80,413.60,2.41 ,139.88,0.0136,90.1681,22.00,16 ,55 ,770 ,5 ,3 ,23,6 ,2016 ,291 ,35932.00 ,16.5
2016-06-06,6.56 ,3178.79 ,3987.36 ,"2,424.13","3,512.68",6.19,#N/A,50.55,43.37,52.60,410.00,2.40 ,106.47,0.0136,90.1681,32.00,22 ,90 ,771 ,1 ,6 ,24,6 ,2016 ,297 ,52247.00 ,15.79
2016-06-07,6.57 ,3177.05 ,4002.27 ,"2,424.33","3,516.85",6.10,16.8,51.44,43.60,51.95,409.00,2.44 ,166.63,0.0136,90.1681,29.00,22 ,65 ,772 ,2 ,7 ,24,6 ,2016 ,318 ,30251.00 ,15.83
2016-06-08,6.57 ,3163.99 ,4002.01 ,"2,431.18","3,512.20",6.09,16.6,52.51,44.43,51.00,410.60,2.49 ,113.21,0.0136,90.1681,29.00,21 ,87 ,775 ,3 ,8 ,24,6 ,2016 ,305 ,55701.00 ,16
2016-06-13,6.59 ,3066.34 ,3809.77 ,"2,323.64","3,410.66",5.84,17,50.35,42.15,50.40,411.20,2.58 ,151.54,0.0136,90.1681,32.00,23 ,94 ,776 ,1 ,13 ,25,6 ,2016 ,285 ,31500.00 ,16.49
2016-06-14,6.59 ,3075.98 ,3819.30 ,"2,316.72","3,430.68",5.84,17.15,49.83,41.33,50.45,409.80,2.58 ,146.53,0.0136,90.1681,33.00,24 ,83 ,777 ,2 ,14 ,25,6 ,2016 ,364 ,14569.00 ,16.07
2016-06-15,6.59 ,3116.37 ,3939.86 ,"2,355.20","3,461.51",5.89,17.2,48.97,40.92,50.60,404.00,2.60 ,91.80,0.0136,90.1681,30.00,20 ,73 ,778 ,3 ,15 ,25,6 ,2016 ,374 ,17971.00 ,16.02
2016-06-16,6.58 ,3094.67 ,3939.10 ,"2,332.91","3,441.59",5.70,17.3,47.19,39.54,50.70,403.80,2.59 ,168.31,0.0136,90.1681,30.00,19 ,113 ,779 ,4 ,16 ,25,6 ,2016 ,326 ,3058.00 ,16.42
2016-06-17,6.59 ,3110.36 ,3957.59 ,"2,367.42","3,459.63",5.66,17.6,49.17,38.86,50.90,405.00,2.58 ,261.74,0.0136,90.1681,33.00,23 ,112 ,782 ,5 ,17 ,25,6 ,2016 ,301 ,4001.00 ,16.58
2016-06-20,6.58 ,3112.67 ,3963.49 ,"2,363.43","3,466.04",5.84,18.1,50.65,40.91,51.50,412.80,2.65 ,159.55,0.0136,90.1681,31.00,25 ,53 ,783 ,1 ,20 ,26,6 ,2016 ,275 ,9601.00 ,16.5
2016-06-21,6.58 ,3106.32 ,3934.22 ,"2,360.49","3,471.82",5.54,18.1,50.62,40.94,51.20,420.60,2.74 ,122.60,0.0136,90.1681,31.00,25 ,54 ,784 ,2 ,21 ,26,6 ,2016 ,283 ,41500.00 ,16.56
2016-06-22,6.58 ,3133.96 ,3991.73 ,"2,416.18","3,498.66",5.67,17.95,49.88,41.79,51.30,424.00,2.76 ,135.66,0.0136,90.1681,33.00,26 ,56 ,785 ,3 ,22 ,26,6 ,2016 ,318 ,3451.00 ,16.07
2016-06-23,6.58 ,3117.32 ,3980.94 ,"2,408.66","3,485.69",5.63,18,50.91,41.13,51.30,428.40,2.67 ,100.79,0.0136,90.1681,35.00,27 ,64 ,786 ,4 ,23 ,26,6 ,2016 ,265 ,8112.00 ,16.67
2016-06-24,6.61 ,3077.16 ,3925.57 ,"2,373.72","3,445.07",4.95,18.1,48.41,39.77,51.30,429.60,2.70 ,206.23,0.0136,90.1681,30.00,21 ,47 ,789 ,5 ,24 ,26,6 ,2016 ,257 ,6824.00 ,16.6
2016-06-27,6.64 ,3120.54 ,4019.93 ,"2,429.35","3,480.69",4.76,18.05,47.16,39.48,53.60,430.20,2.67 ,309.38,0.0136,90.1681,23.00,19 ,50 ,790 ,1 ,27 ,27,6 ,2016 ,303 ,704.00 ,16.61
2016-06-28,6.65 ,3136.40 ,4054.48 ,"2,439.34","3,502.35",4.68,17.95,48.58,39.12,54.07,425.80,2.73 ,180.58,0.0136,90.1681,22.00,19 ,58 ,791 ,2 ,28 ,27,6 ,2016 ,270 ,3495.00 ,16.7
2016-06-29,6.65 ,3151.39 ,4091.34 ,"2,451.93","3,525.75",4.51,17.7,50.61,40.24,54.35,430.40,2.91 ,182.10,0.0136,90.1681,30.00,23 ,56 ,792 ,3 ,29 ,27,6 ,2016 ,259 ,5684.00 ,16.81
2016-06-30,6.64 ,3153.92 ,4079.95 ,"2,452.44","3,525.37",4.46,17.75,49.68,40.91,55.75,431.00,2.86 ,100.93,0.0136,90.1681,32.00,24 ,49 ,793 ,4 ,30 ,27,6 ,2016 ,265 ,3124.00 ,16.6
2016-07-01,6.66 ,3154.20 ,4079.52 ,"2,448.44","3,533.88",4.61,17.95,50.35,39.69,57.28,424.40,2.93 ,160.33,0.0288,114.6105,25.00,22 ,29 ,796 ,5 ,1 ,27,7 ,2016 ,269 ,16153.00 ,16.61
2016-07-04,6.66 ,3204.70 ,4170.17 ,"2,524.49","3,574.56",4.96,17.75,50.10,40.34,57.97,426.20,2.92 ,119.64,0.0288,114.6105,26.00,22 ,40 ,797 ,1 ,4 ,28,7 ,2016 ,257 ,90148.00 ,16.73
2016-07-05,6.67 ,3207.38 ,4223.91 ,"2,539.82","3,560.78",4.70,17.7,47.96,38.84,57.55,427.20,2.99 ,169.53,0.0288,114.6105,28.00,24 ,44 ,798 ,2 ,5 ,28,7 ,2016 ,307 ,6199.00 ,16.82
2016-07-06,6.69 ,3216.80 ,4225.92 ,"2,538.84","3,554.55",4.58,17.7,48.80,38.99,57.33,419.80,2.77 ,132.67,0.0288,114.6105,29.00,24 ,35 ,799 ,3 ,6 ,28,7 ,2016 ,217 ,7462.00 ,16.84
2016-07-07,6.68 ,3209.95 ,4220.05 ,"2,552.96","3,550.21",4.57,18.05,46.40,39.00,58.22,414.00,2.80 ,102.91,0.0288,114.6105,32.00,24 ,103 ,800 ,4 ,7 ,28,7 ,2016 ,266 ,30501.00 ,15.98
2016-07-08,6.69 ,3192.28 ,4216.65 ,"2,524.57","3,537.31",4.53,18.05,46.76,36.71,57.32,407.40,2.76 ,135.34,0.0288,114.6105,33.00,25 ,102 ,803 ,5 ,8 ,28,7 ,2016 ,245 ,17900.00 ,14.98
2016-07-11,6.69 ,3203.33 ,4201.87 ,"2,554.87","3,530.64",4.42,18,46.25,36.73,57.27,406.60,2.82 ,188.86,0.0288,114.6105,34.00,26 ,69 ,804 ,1 ,11 ,29,7 ,2016 ,280 ,69602.00 ,13.48
2016-07-12,6.69 ,3273.18 ,4265.25 ,"2,606.54","3,597.98",4.62,17.95,48.47,37.49,59.18,419.40,2.71 ,146.79,0.0288,114.6105,34.00,26 ,128 ,805 ,2 ,12 ,29,7 ,2016 ,278 ,165685.00 ,12.13
2016-07-13,6.69 ,3282.87 ,4292.25 ,"2,612.00","3,623.99",4.78,17.9,46.26,38.26,59.78,428.80,2.74 ,195.17,0.0288,114.6105,31.00,26 ,58 ,806 ,3 ,13 ,29,7 ,2016 ,244 ,182297.00 ,10.92
2016-07-14,6.69 ,3276.76 ,4300.93 ,"2,593.46","3,622.80",4.77,17.93,47.37,37.20,58.10,426.20,2.75 ,100.68,0.0288,114.6105,31.00,24 ,70 ,807 ,4 ,14 ,29,7 ,2016 ,261 ,33379.00 ,10.81
2016-07-15,6.68 ,3276.28 ,4284.94 ,"2,595.12","3,620.10",4.92,17.95,47.61,37.42,60.42,428.00,2.73 ,102.74,0.0288,114.6105,28.00,21 ,38 ,810 ,5 ,15 ,29,7 ,2016 ,257 ,89381.00 ,10.7
2016-07-18,6.70 ,3262.02 ,4252.51 ,"2,562.29","3,612.00",4.84,17.95,46.96,38.33,57.60,429.00,2.76 ,199.69,0.0288,114.6105,32.00,26 ,55 ,811 ,1 ,18 ,30,7 ,2016 ,290 ,282085.00 ,10.59
2016-07-19,6.69 ,3248.23 ,4269.35 ,"2,571.00","3,601.82",4.66,17.95,46.66,37.40,58.65,429.00,2.73 ,187.31,0.0288,114.6105,32.00,26 ,43 ,812 ,2 ,19 ,30,7 ,2016 ,260 ,468847.00 ,10.48
2016-07-20,6.68 ,3237.61 ,4266.77 ,"2,561.00","3,585.31",4.68,18.05,47.17,37.40,58.25,430.20,2.72 ,103.17,0.0288,114.6105,29.00,26 ,36 ,814 ,3 ,20 ,30,7 ,2016 ,252 ,500000.00 ,10.38
2016-07-21,6.68 ,3252.52 ,4272.82 ,"2,563.40","3,604.28",4.64,18.05,46.20,38.22,58.25,431.80,2.65 ,80.69,0.0288,114.6105,34.00,27 ,45 ,818 ,4 ,21 ,30,7 ,2016 ,273 ,223925.00 ,11.33
